Orthologs,TC,RTC,TCA,RTCA,Taxa,Not sure,Pythia scores
cluster6407_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.759392,0.243316,9.186056,0.255168,39,1.29581,0.04
cluster6409_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.084973,0.060276,1.946329,0.108129,21,0.162217,0.47
cluster6411_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.579252,0.080602,7.157842,0.223683,35,1.16001,0.24
cluster6413_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.449304,0.206925,9.611455,0.266985,39,1.21645,0.14
cluster6414_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.221396,-0.432705,-6.003025,-0.315949,22,0.436392,0.77
cluster6414_1rr_1rr_1rr_MIortho2rr.fa.at.aln.best.fas-cln,-3.820476,-0.201078,-0.789237,-0.041539,22,0.348593,0.71
cluster6417_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.236428,0.149612,8.53484,0.243853,38,1.41301,0.35
cluster6419_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.722647,0.168313,7.143912,0.210115,37,1.34377,0.19
cluster6420_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.076885,0.188033,5.863174,0.217155,30,0.444512,0.25
cluster6421_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.949938,0.137498,5.829416,0.161928,39,1.07793,0.33
cluster6422_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.001002,0.555611,9.964811,0.553601,21,0.798311,0.01
cluster6423_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.116985,-0.339833,-4.284561,-0.238031,21,0.35562,0.59
cluster6424_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.392815,-0.042207,2.047221,0.062037,36,1.6757,0.15
cluster6428_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.528891,0.396257,7.606344,0.400334,22,1.07491,0.16
cluster6429_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.996588,0.354729,11.566164,0.373102,34,1.27023,0.14
cluster6430_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.347722,-0.216109,0.945057,0.027796,37,1.13959,0.36
cluster6433_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.055851,0.001551,2.518755,0.069965,39,1.10693,0.32
cluster6438_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.665104,-0.450888,-3.642292,-0.214252,20,0.181287,0.37
cluster6441_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.698455,0.102735,7.168487,0.199125,39,0.743515,0.33
cluster6442_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.65869,-0.025334,2.146476,0.082557,29,0.269828,0.59
cluster6443_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.74544,0.144055,4.263302,0.163973,29,0.332952,0.3
cluster6445_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.022277,0.116241,3.822075,0.147003,29,0.488472,0.21
cluster6446_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.5245,0.476225,9.740538,0.487027,23,1.06465,0.1
cluster6447_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.13078,0.106539,2.906349,0.145317,23,1.22207,0.14
cluster6452_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.200577,0.036381,5.940965,0.180029,36,1.10066,0.16
cluster6454_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,11.797792,0.39326,12.298638,0.409955,33,1.24663,0.16
cluster6459_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.962911,0.087144,5.684018,0.167177,37,1.17983,0.23
cluster6466_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.643255,0.077743,5.205428,0.153101,37,1.05608,0.32
cluster6470_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.042326,0.162656,5.381137,0.173585,34,0.903028,0.36
cluster6473_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.729771,0.109699,6.990883,0.205614,37,1.54133,0.11
cluster6474_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.464575,0.415486,13.632391,0.454413,33,1.31884,0.1
cluster6478_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.741875,0.325511,12.110893,0.366997,36,1.15386,0.13
cluster648_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.53308,-0.291215,-1.618326,-0.085175,22,0.155187,0.65
cluster648_1rr_1rr_1rr_1rr_MIortho2rr.fa.at.aln.best.fas-cln,-0.251236,-0.013958,0.201134,0.011174,21,0.115095,0.58
cluster6484_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.914904,0.171465,4.246718,0.249807,20,1.16012,0.15
cluster6485_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.238325,0.235381,10.55719,0.301634,38,1.21795,0.21
cluster6486_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.657599,-0.018789,3.162514,0.090358,38,1.3966,0.2
cluster6487_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.029259,0.111924,6.474587,0.17985,39,1.21473,0.28
cluster6491_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.564336,0.13041,7.624181,0.217834,38,1.24791,0.28
cluster6492_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.938273,0.081619,5.20208,0.144502,39,1.12309,0.24
cluster6493_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.033737,0.000937,2.665825,0.074051,39,1.0805,0.42
cluster6494_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.316023,0.154144,7.410756,0.26467,31,1.00066,0.27
cluster6495_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.108021,-0.003376,4.382561,0.136955,35,1.05784,0.31
cluster6498_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.658517,0.289501,8.09722,0.352053,26,1.11827,0.19
cluster6499_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.903301,0.516132,13.111041,0.524442,28,0.394801,0.09
cluster6500_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.23251,-0.051355,0.207959,0.008665,27,0.621352,0.37
cluster6501_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.325096,0.277503,8.305815,0.276861,33,1.28058,0.32
cluster6505_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.420991,0.083482,4.492185,0.154903,32,1.09829,0.47
cluster6507_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.994828,0.257898,9.210928,0.297127,34,1.01148,0.24
cluster6508_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.202353,-0.097041,-0.191429,-0.005801,36,0.968898,0.35
cluster6509_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.225214,0.006624,3.767201,0.1108,37,1.46028,0.17
cluster6510_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.295216,0.260543,8.97333,0.320476,31,1.06656,0.09
cluster6512_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.722501,0.415357,8.717202,0.415105,24,1.34831,0.24
cluster6513_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.504727,-0.160883,-2.199634,-0.078558,31,1.07287,0.13
cluster6514_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.30159,0.151474,7.162483,0.204642,38,0.978894,0.36
cluster6516_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.264611,-0.098928,1.428344,0.043283,36,1.00382,0.32
cluster6522_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.164197,-0.148721,-1.66306,-0.059395,31,0.756259,0.52
cluster6524_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.247861,0.037814,2.60136,0.078829,36,0.728105,0.32
cluster6525_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.60624,0.045893,2.498526,0.071386,38,1.38825,0.23
cluster6527_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.072148,0.144919,8.597027,0.245629,38,1.09257,0.13
cluster6528_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.432602,0.115838,3.119479,0.148547,24,0.508313,0.27
cluster6530_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.829983,0.372856,8.375769,0.398846,24,1.09713,0.04
cluster653_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.366833,-0.121301,-1.507874,-0.041885,39,1.61991,0.37
cluster6532_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,11.624723,0.322909,11.73455,0.32596,39,1.48403,0
cluster6538_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.945648,-0.039402,0.97786,0.040744,27,0.336784,0.37
cluster6540_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.112199,-0.004315,0.599765,0.023068,29,0.248862,0.61
cluster6541_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.361218,0.038892,3.448312,0.098523,38,0.894643,0.15
cluster6543_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.934297,0.219789,6.462929,0.239368,30,1.19792,0.38
cluster6546_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.479191,-0.22396,-2.319453,-0.115973,23,0.333324,0.45
cluster6547_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,7.759196,0.221691,8.145575,0.232731,38,1.53612,0.27
cluster6553_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.62176,0.017271,3.678907,0.102192,39,1.50086,0.15
cluster6555_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.693604,-0.026677,3.042303,0.117012,29,0.72405,0.34
cluster6564_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.738821,-0.280784,-2.850481,-0.11877,27,0.416361,0.44
cluster6572_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.993299,0.359732,8.949296,0.357972,28,1.36565,0.2
cluster6573_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.435362,0.17876,8.633213,0.239811,39,1.32606,0.11
cluster6574_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.009096,0.292046,7.57096,0.315457,27,0.273848,0.26
cluster6576_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.50017,0.09616,3.215795,0.123684,29,0.193938,0.61
cluster6581_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.473132,0.077285,4.411814,0.137869,35,1.29668,0.26
cluster6583_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.518927,0.237838,4.842207,0.254853,22,0.214569,0.21
cluster6586_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.270269,-0.146396,0.132888,0.003691,39,1.07849,0.35
cluster6589_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.092785,-0.123105,-1.275167,-0.07501,20,0.244171,0.46
cluster6591_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.094032,-0.03039,4.873901,0.135386,39,1.53015,0.13
cluster659_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.461601,0.210062,7.006849,0.269494,29,0.183846,0.41
cluster6592_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.490964,0.021346,1.534892,0.066734,26,0.158588,0.43
cluster6594_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.691248,0.019201,2.93528,0.081536,39,1.17554,0.19
cluster6595_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-10.772166,-0.430887,-4.901668,-0.196067,28,0.751921,0.44
cluster6597_1rr_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.01227,0.031633,4.367269,0.136477,35,0.855997,0.28
cluster6598_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.618194,0.183839,7.614021,0.211501,39,1.30232,0.45
cluster6599_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.972154,-0.358886,-5.956772,-0.238271,28,0.308991,0.66
cluster6600_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.099334,0.058315,5.891056,0.16364,39,0.85479,0.17
cluster6603_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.2772,-0.008153,2.624969,0.077205,37,0.672526,0.61
cluster6605_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.116013,0.404641,10.273161,0.410926,28,0.318173,0.16
cluster6606_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.267488,-0.545146,-5.593319,-0.329019,20,0.0984671,0.35
cluster6609_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.143526,0.089815,6.085165,0.173862,38,1.19542,0.09
cluster661_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.105493,0.005552,1.071197,0.056379,22,0.364984,0.42
cluster6613_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.281198,-0.078662,0.943094,0.03252,32,0.756287,0.24
cluster6620_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.518613,-0.375931,-3.11057,-0.155529,23,0.138809,0.57
cluster6621_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.516454,-0.06893,1.389028,0.063138,25,0.307221,0.38
cluster6622_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.051248,-0.058607,0.080319,0.002295,38,1.09996,0.41
cluster6624_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.336642,0.203796,7.822318,0.217287,39,1.19605,0.23
cluster6626_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.260761,0.298734,10.580615,0.34131,34,0.844568,0.23
cluster6631_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.807602,-0.023074,1.465082,0.041859,38,1.26529,0.2
cluster6634_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.936962,-0.080707,-0.558958,-0.02329,27,1.02648,0.09
cluster6646_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.656776,-0.025261,2.534668,0.097487,29,1.08044,0.12
cluster6650_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,17.016435,0.472679,17.44096,0.484471,39,1.2042,0.05
cluster6651_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.693632,-0.111928,-0.637943,-0.019332,36,1.30792,0.14
cluster6653_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.861618,-0.119234,-1.833759,-0.076407,27,0.302496,0.64
cluster6654_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.904458,-0.056013,2.309882,0.067938,37,1.09994,0.25
cluster6657_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.138195,0.00691,0.681378,0.034069,23,0.148329,0.5
cluster6658_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.638528,-0.087951,-0.643374,-0.021446,33,1.0361,0.16
cluster6662_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.921638,-0.197388,0.56042,0.018681,33,0.739036,0.54
cluster6663_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.661803,0.391871,6.273577,0.369034,20,0.967039,0.01
cluster6665_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.317331,-0.066209,-1.317866,-0.037653,38,1.33803,0.37
cluster6669_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.672513,-0.021694,2.525856,0.081479,34,1.1674,0.45
cluster6672_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.437905,0.178831,7.33257,0.203683,39,1.22651,0.14
cluster6678_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.568446,-0.101956,0.258203,0.007377,38,1.69982,0.29
cluster6680_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.022766,-0.00067,3.402268,0.100067,37,0.917023,0.4
cluster6682_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.081699,0.059477,5.827423,0.166498,38,1.24358,0.21
cluster6688_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.585358,0.294038,10.88539,0.302372,39,1.33374,0.17
cluster6690_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.274602,0.007628,4.07188,0.113108,39,1.33071,0.26
cluster669_2rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.562861,0.065119,2.578697,0.107446,27,0.310239,0.54
cluster6693_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,21.265403,0.625453,21.495841,0.632231,37,1.00421,0.12
cluster6695_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.847261,0.118636,3.74066,0.155861,27,0.177564,0.35
cluster6698_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.773474,0.21593,9.819113,0.272753,39,1.65254,0.05
cluster6699_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.237238,0.161862,3.4709,0.173545,23,0.625087,0.14
cluster6703_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.593619,0.311577,11.188764,0.329081,37,1.24273,0.1
cluster6704_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.46542,0.290706,11.373072,0.315919,39,1.51136,0.08
cluster6706_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.740701,0.131686,6.959627,0.193323,39,0.983178,0.27
cluster6711_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.120363,-0.086677,-0.231387,-0.006427,39,1.41496,0.46
cluster6713_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.049184,-0.195811,0.842958,0.023415,39,1.02033,0.32
cluster6715_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.921629,-0.213984,-2.084012,-0.090609,26,0.20267,0.55
cluster6717_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.410892,-0.122525,0.626166,0.017393,39,1.12859,0.28
cluster6719_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.741168,-0.082913,-0.313312,-0.01492,24,0.284897,0.48
cluster6720_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.631492,0.103757,6.506316,0.185895,38,1.18072,0.43
cluster672_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.281805,0.172727,3.808432,0.200444,22,0.190956,0.38
cluster6726_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.177935,0.005233,2.972464,0.087425,37,0.955612,0.39
cluster6728_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.850084,0.083826,5.440531,0.160016,37,1.07897,0.17
cluster6730_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.136321,-0.125343,0.44991,0.013634,36,0.915465,0.47
cluster6732_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.650861,0.027119,2.957457,0.123227,27,0.804728,0.25
cluster6736_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.538552,0.146405,7.02222,0.226523,34,1.17847,0.38
cluster6737_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.715764,-0.065991,1.82361,0.070139,29,0.541109,0.29
cluster6741_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.49953,-0.138863,-0.055562,-0.003087,21,0.373275,0.23
cluster674_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.881258,0.203386,5.639326,0.234972,27,0.698694,0.12
cluster6746_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.157447,-0.156286,-1.717083,-0.052033,36,1.34293,0.36
cluster6747_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.446454,0.017858,2.304196,0.092168,28,0.22661,0.56
cluster6748_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.752136,-0.030085,3.352325,0.134093,28,1.0359,0.23
cluster6752_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.808663,-0.075361,-0.580049,-0.024169,27,0.236404,0.59
cluster6754_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.366275,0.067608,3.365655,0.096162,38,0.962278,0.2
cluster6755_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.749387,0.144705,3.217826,0.169359,22,0.30318,0.26
cluster6756_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-9.438204,-0.286006,-7.348327,-0.222677,36,1.46434,0.15
cluster6758_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.639524,0.101098,6.13239,0.170344,39,1.60407,0.21
cluster6760_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.776384,-0.282349,-5.903501,-0.245979,27,0.584362,0.42
cluster6762_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.136042,0.226001,10.742277,0.298397,39,0.999125,0.21
cluster6763_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.803931,-0.080112,-1.224118,-0.034975,38,1.35626,0.19
cluster6766_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.268382,0.014125,0.981411,0.051653,22,0.248263,0.44
cluster6767_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.347279,-0.176173,-2.097918,-0.110417,22,0.144308,0.55
cluster677_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.119799,0.284792,7.525534,0.301021,28,1.25722,0.2
cluster677_2rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.547006,0.0442,3.079827,0.087995,38,0.915645,0.5
cluster6773_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.72218,0.075616,5.434177,0.150949,39,1.08697,0.25
cluster6774_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,8.661221,0.240589,10.685399,0.296817,39,1.29219,0.23
cluster6776_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,14.310893,0.408883,14.741559,0.421187,38,1.05281,0.18
cluster6777_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.758428,-0.086201,1.237819,0.038682,35,1.39304,0.29
cluster6781_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.402539,0.408806,10.242932,0.445345,26,0.948655,0.1
cluster6783_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.277547,0.008411,4.063299,0.12313,36,1.51209,0.13
cluster6785_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.56017,0.045887,5.166996,0.15197,37,1.59485,0.25
cluster6788_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.016461,-0.139346,-3.379691,-0.09388,39,1.08615,0.2
cluster6790_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.328178,-0.173127,-0.772585,-0.030903,28,0.237806,0.57
cluster679_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.744072,-0.182464,-2.099697,-0.080758,29,0.831628,0.15
cluster6792_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.77049,0.04918,4.473552,0.124265,39,1.05009,0.52
cluster6797_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.142132,0.035692,4.251958,0.132874,35,1.18037,0.48
cluster6798_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.932565,0.053682,6.664775,0.185133,39,1.3204,0.07
cluster6801_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.311185,0.350621,6.641012,0.368945,21,0.981848,0.05
cluster6804_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-10.854647,-0.301518,-2.830288,-0.078619,39,1.39551,0.52
cluster6808_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.218569,-0.094664,-0.874551,-0.025722,37,1.10312,0.55
cluster6814_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.693723,0.020404,3.46087,0.10179,37,1.02088,0.13
cluster6815_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.650256,0.268063,11.908242,0.330785,39,1.05907,0.13
cluster6817_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.74575,-0.263653,-2.212723,-0.122929,21,0.157752,0.47
cluster6818_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.576331,0.138677,7.040016,0.213334,36,0.890433,0.12
cluster6819_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.75693,0.243248,8.635685,0.23988,39,0.986693,0.11
cluster6821_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.742499,-0.161323,-1.258095,-0.074006,20,0.202121,0.62
cluster6826_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.110508,0.033652,3.319822,0.100601,36,1.18889,0.23
cluster6827_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.261791,0.075393,3.638925,0.121298,33,0.937968,0.07
cluster6828_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.78019,0.079434,4.625752,0.132164,38,1.04682,0.25
cluster683_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.266565,0.01403,2.188477,0.115183,22,0.899501,0.38
cluster6833_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.280365,-0.091121,-1.138378,-0.031622,39,0.884539,0.42
cluster6835_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.192478,0.091214,5.812689,0.166077,38,1.1145,0.24
cluster6836_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.69615,0.065237,3.569791,0.1373,29,0.714281,0.38
cluster6839_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.926676,0.16463,6.182072,0.171724,39,1.26109,0.16
cluster684_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.907817,0.465166,8.834506,0.519677,20,1.03572,0.06
cluster6844_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.331275,-0.25387,-4.674038,-0.222573,24,0.437535,0.47
cluster6845_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,4.152057,0.115335,4.936144,0.137115,39,1.28057,0.21
